channel,tvg_id,group,working,reason,seconds,host,url
Premier Sports 2,PremierSports2.ie,IE Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/5/index.m3u8
PTV Sports (1080p),PTVSports.pk,PK Sports,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a019/index.m3u8
Racing.com (720p),Racingcom.au,AU Sports,no,HTTP 400,0.6,racingvic-i.akamaized.net,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/index1500.m3u8
Radio Turrialba TV Sports (720p) [Not 24/7],RadioTurrialbaTVSports.cr,CR Sports,no,HTTP 403,0.1,sc1.escuela4.com,https://sc1.escuela4.com/live/d7316d659b5a77fb8719d49330315886807b02b0.m3u8
Radio Turrialba TV Sports (720p) [Not 24/7],RadioTurrialbaTVSports.cr,CR Sports,no,unreachable ([Errno -2] Name or service not known) after 3 tries,0.2,live-stream.iblups.com,https://live-stream.iblups.com/live/a5ae024a1bbc4a05a68debbc9d379db6bb6a6da3.m3u8
Rai Sport,RaiSport.it,IT Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/2/index.m3u8
Rally TV (720p),RallyTV.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-696e02423b9ce349c90edef9.m3u8
Rally TV (720p),RallyTV.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-696e024a7e92438c27a425a8.m3u8
Realmadrid TV (720p),RealMadridTV.es,ES Sports,no,segment HTTP 404,1.4,jmp2.uk,https://jmp2.uk/plu-63dac28760bc8f0008a7654b.m3u8
RMC Sport 1,RMCSport1.fr,FR Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/59/index.m3u8
RTSH Sport (1080p),RTSHSport.al,AL Sports,no,unreachable (timed out) after 3 tries,36.0,178.33.11.6:8696,http://178.33.11.6:8696/live/rtshsport/playlist.m3u8
S Sport 2,SSport2.tr,TR Sports,no,HTTP 403,0.5,bcovlive-a.akamaihd.net,https://bcovlive-a.akamaihd.net/29c60f23ea4840ba8726925a77fcfd0b/eu-central-1/6415845530001/profile_0/chunklist.m3u8
San Marino RTV Sport (720p),SanMarinoRTVSport.sm,SM Sports,no,segment HTTP 404,0.7,d2hrvno5bw6tg2.cloudfront.net,https://d2hrvno5bw6tg2.cloudfront.net/smrtv-ch02/smil:ch-02.smil/master.m3u8
Setanta Sports 1,SetantaSports1.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,158.101.222.193:88,http://158.101.222.193:88/georgia_play.php?id=setanta_georgia
Setanta Sports 2,SetantaSports2.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,158.101.222.193:88,http://158.101.222.193:88/georgia_play.php?id=setanta_sports_plus_georgia
Setanta Sports 3,SetantaSports3.ge,GE Sports,no,unreachable (timed out) after 3 tries,36.0,158.101.222.193:88,http://158.101.222.193:88/georgia_play.php?id=setanta_sports_3
SKI TV (1080p) [Not 24/7],SKITV.ch,CH Sports,no,unreachable ([Errno -5] No address associated with ho) after 3 tries,0.0,d2xeo83q8fcni6.cloudfront.net,https://d2xeo83q8fcni6.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/SkiTV-SportsTribal/193.m3u8
Sky Sport Austria 1,SkySportAustria1.at,AT Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/31/index.m3u8
Sky Sport Basket,SkySportBasket.it,IT Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/9/index.m3u8
Sky Sport F1,SkySportF1.it,IT Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/8/index.m3u8
Sky Sport Top Event,SkySportTopEvent.de,DE Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/6/index.m3u8
Sky Sports Cricket,SkySportsCricket.uk,UK Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/10/index.m3u8
Sky Sports Cricket HD (1080p),SkySportsCricket.uk@HD,UK Sports,no,HTTP 410,0.2,xemzi.short.gy,https://xemzi.short.gy/2000006
Sky Sports F1 (1080p),SkySportsF1.ie,IE Sports,no,segment HTTP 404,1.0,xemzi.short.gy,https://xemzi.short.gy/2000005
Sky Sports F1 HD (720p),SkySportsF1.uk@HD,UK Sports,no,unreachable (timed out) after 3 tries,36.0,188.138.29.131,http://188.138.29.131/skysportsf1/index.m3u8
Sky Sports Football,SkySportsFootball.ie,IE Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/39/index.m3u8
Sky Sports Football (1080p),SkySportsFootball.ie,IE Sports,no,HTTP 403,0.6,xemzi.short.gy,https://xemzi.short.gy/2000003
Sky Sports Football (720p),SkySportsFootball.ie,IE Sports,no,unreachable (timed out) after 3 tries,36.0,188.138.29.131,http://188.138.29.131/skyfootball/index.m3u8
Sky Sports Golf HD (720p),SkySportsGolf.uk@HD,UK Sports,no,unreachable (timed out) after 3 tries,36.0,188.138.29.131,http://188.138.29.131/skygolf/index.m3u8
Sky Sports Main Event,SkySportsMainEvent.ie,IE Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/19/index.m3u8
Sky Sports Main Event HD (1080p),SkySportsMainEvent.ie@HD,IE Sports,no,HTTP 403,0.3,xemzi.short.gy,https://xemzi.short.gy/2000001
Sky Sports News,SkySportsNews.uk,UK Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/38/index.m3u8
Sky Sports NFL,SkySportsNFL.uk,UK Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/12/index.m3u8
Sport,Sport.uz,UZ Sports,no,segment HTTP 404,3.2,stream8.cinerama.uz,https://stream8.cinerama.uz/1004/tracks-v1a1/mono.m3u8
Sport 4 (576p),Sport4.ua,UA Sports,no,segment HTTP 404,1.1,stream.mcquack.net,http://stream.mcquack.net/394/index.m3u8
Sport TV+,SportTVPlus.pt,PT Sports,no,unreachable (timed out) after 3 tries,36.3,znty.dyndns.org:5010,http://znty.dyndns.org:5010/hls/sportv+.m3u8
Sport TV1,SportTV1.pt,PT Sports,no,unreachable (timed out) after 3 tries,36.2,znty.dyndns.org:5010,http://znty.dyndns.org:5010/hls/stv1.m3u8
Sport TV2,SportTV2.pt,PT Sports,no,unreachable (timed out) after 3 tries,36.0,znty.dyndns.org:5010,http://znty.dyndns.org:5010/hls/stv2.m3u8
Sport TV5,SportTV5.pt,PT Sports,no,unreachable (timed out) after 3 tries,36.3,znty.dyndns.org:5010,http://znty.dyndns.org:5010/hls/stv5.m3u8
Sport TV6,SportTV6.pt,PT Sports,no,unreachable (timed out) after 3 tries,36.2,zntx.dyndns.org:8085,http://zntx.dyndns.org:8085/hls/stv6.m3u8
Sport TV7,SportTV7.pt,PT Sports,no,unreachable (timed out) after 3 tries,36.3,zntx.dyndns.org:8085,http://zntx.dyndns.org:8085/hls/stv7.m3u8
Sportdigital FUSSBALL,SportdigitalFUSSBALL.de,DE Sports,no,HTTP 403,0.6,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/15/index.m3u8
Sportitalia Solocalcio (1080p),SportitaliaSolocalcio.it,IT Sports,no,HTTP 403,0.6,distribution.sportitalialive.it,https://distribution.sportitalialive.it/sportitalia/sisolocalcio_abr/playlist.m3u8
Sportivnyy (1080p),Sportivnyy.ru,RU Sports,no,segment HTTP 404,3.3,live-3.otcnet.ru,https://live-3.otcnet.ru/sportivny/index.m3u8
Star Sports 1 (720p),StarSports1.in,IN Sports,no,HTTP 404,0.7,tvsen7.aynaott.com,https://tvsen7.aynaott.com/sspts1/index.m3u8
Star Sports 1 HD (1080p),StarSports1.in@HD,IN Sports,no,HTTP 403,0.6,103.253.18.58:8000,http://103.253.18.58:8000/play/a00m
Star Sports 1 Hindi (576p),StarSports1Hindi.in,IN Sports,no,HTTP 403,0.5,103.253.18.58:8000,http://103.253.18.58:8000/play/a03o
Star Sports 1 Hindi HD,StarSports1Hindi.in@HD,IN Sports,no,HTTP 403,0.5,103.253.18.58:8000,http://103.253.18.58:8000/play/a00t
Star Sports 2 HD (720p),StarSports2.in@HD,IN Sports,no,HTTP 403,0.7,tvsen7.aynaott.com,https://tvsen7.aynaott.com/ssport2hd/index.m3u8
Star Sports 2 Hindi HD (1080p),StarSports2Hindi.in@HD,IN Sports,no,HTTP 403,0.5,103.157.248.140:8000,http://103.157.248.140:8000/play/a01m/index.m3u8
Star Sports Khel (1080p),StarSportsKhel.in,IN Sports,no,unreachable (timed out) after 3 tries,36.0,103.175.73.12:8080,http://103.175.73.12:8080/live/151/151_0.m3u8
Star Sports Select 1 HD (720p),StarSportsSelect1.in@HD,IN Sports,no,HTTP 404,0.5,tvsen7.aynascope.net,http://tvsen7.aynascope.net/sspts1/index.m3u8
Swerve Sports (720p),SwerveSports.us,US Sports,no,segment HTTP 404,1.4,jmp2.uk,https://jmp2.uk/plu-683df56f5195c2a60a3f5559.m3u8
Talent TV (720p),TalentTV.lk,LK Sports,no,manifest has no segments,0.7,live.talenttv.lk:8080,http://live.talenttv.lk:8080/hls/x8kd5n3tm8e8lsv/index.m3u8
TDM Sports Ch. 93 (720p),TDMSports.mo,MO Sports,no,unreachable (timed out) after 3 tries,109.2,live3.tdm.com.mo,https://live3.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8
Teletrak TV (1080p),TeletrakTV.cl,CL Sports,no,unreachable (timed out) after 3 tries,36.1,cdn1tlinkgo.tlink.cl,https://cdn1tlinkgo.tlink.cl/teletrak/index.m3u8
Ten Sports Pakistan,TenSportsPakistan.pk,PK Sports,no,unreachable (timed out) after 3 tries,36.0,121.91.61.106:8000,http://121.91.61.106:8000/play/a04h/index.m3u8
The Cycling Channel,TheCyclingChannel.at,AT Sports,no,unreachable (timed out) after 3 tries,36.4,cyclingtv.playout.vju.tv,https://cyclingtv.playout.vju.tv/cyclingtv/main.m3u8
Tigo Sports (1080p),TigoSports.gt,GT Sports,no,unreachable (timed out) after 3 tries,36.0,45.5.119.43:4000,http://45.5.119.43:4000/play/a05t/index.m3u8
Tigo Sports (1080p),TigoSports.py,PY Sports,no,too little data after 3 tries,0.5,d3kzwqwnq1f7tq.cloudfront.net,https://d3kzwqwnq1f7tq.cloudfront.net/out/v1/0fd608d0807c48edb4713da6b80e8c34/index_6.m3u8?z=b
Tigo Sports+ (1080p) [Not 24/7],TigoSportsPlus.py,PY Sports,no,HTTP 404,0.2,lbgo.bozztv.com,https://lbgo.bozztv.com/ssh101/ssh101/events2py/playlist.m3u8
TJK TV 2 (1080p) [Not 24/7],TJKTV2.tr,TR Sports,no,HTTP 401,0.7,tjktv-live.tjk.org,https://tjktv-live.tjk.org/tjktv2/tjktv2.m3u8
TNC Sports (1080p),TNCSports.bz,BZ Sports,no,HTTP 403,1.1,streamer1.nexgen.bz,https://streamer1.nexgen.bz/TNC_SPORTS/index.m3u8
TV 2 Sport,TV2Sport.dk,DK Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/57/index.m3u8
TVMatic Fight (720p),TVMaticFight.br,BR Sports,no,unreachable (timed out) after 3 tries,72.2,cdn.tvmatic.net,http://cdn.tvmatic.net/fight.m3u8
TVMsport+ (1080p),TVMsportPlus.mt,MT Sports,no,HTTP 406,0.6,stream.smashmalta.com:25463,https://stream.smashmalta.com:25463/live/webplayer/livestream/29.m3u8
TVP Sport,TVPSport.pl,PL Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/28/index.m3u8
TVP Sport (1080p) [Not 24/7],TVPSport.pl,PL Sports,no,HTTP 403,5.1,tvpi.travny.workers.dev,https://tvpi.travny.workers.dev/tvpsport.m3u8
Unite8 Sports 2,Unite8Sports2.in,IN Sports,no,segment empty,1.7,59.103.38.46:8000,http://59.103.38.46:8000/play/a126/index.m3u8
Varzesh TV,VarzeshTV.ir,IR Sports,no,segment URLError,2.5,ncdn.telewebion.ir,https://ncdn.telewebion.ir/varzesh/live/playlist.m3u8
Viaplay TV (Finland) (720p) [Not 24/7],ViaplayTV.fi,FI Sports,no,HTTP 451,1.3,live-fi.tvkaista.net,https://live-fi.tvkaista.net/viaplay-tv/live.m3u8?hd=true
Vinh Long TV 4 (720p),VinhLongTV4.vn,VN Sports,no,segment HTTP 404,2.7,dethich.pw,https://dethich.pw/thvl4/index.m3u8
VSBet HD (1080p),VSBetHD.vn,VN Sports,no,TimeoutError,12.6,live05.meung.app,https://live05.meung.app/live/16226575.m3u8
VTV6 (1080p),VTV6.vn,VN Sports,no,HTTP 403,0.6,live-a.fptplay53.net,https://live-a.fptplay53.net/live/media/vtv6/live247-hls-avc/index.m3u8
VTV6 (1080p),VTV6.vn,VN Sports,no,HTTP 403,0.6,live.fptplay53.net,https://live.fptplay53.net/live/media/vtv6/live247-hls-avc/index.m3u8
VTV6 (1080p),VTV6.vn,VN Sports,no,HTTP 403,0.8,vips-livecdn.fptplay.net,https://vips-livecdn.fptplay.net/live/media/vtv6/live247-hls-avc/index.m3u8
We Sport TV,WeSportTV.md,MD Sports,no,manifest has no segments,0.7,forever.megogo.xyz,http://forever.megogo.xyz/iptv/QGB4M3H62GC7E3/2471/index.m3u8
Willow (720p),Willow.us,US Sports,no,segment HTTP 404,2.0,tvsen5.aynaott.com,https://tvsen5.aynaott.com/willowhd/index.m3u8
Willow Sports (720p),WillowSports.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-6972546cc62833833a187f50.m3u8
Ziggo Sport,ZiggoSport.nl,NL Sports,no,HTTP 403,0.3,86.87.15.10:8004,http://86.87.15.10:8004/play/a02d/index.m3u8
Ziggo Sport 2,ZiggoSport2.nl,NL Sports,no,HTTP 403,0.3,86.87.15.10:8004,http://86.87.15.10:8004/play/a02b/index.m3u8
Ziggo Sport 5 (1080p),ZiggoSport5.nl,NL Sports,no,HTTP 403,0.3,145.239.5.177,http://145.239.5.177/349/index.m3u8
Zona DAZN,ZonaDAZN.it,IT Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/24/index.m3u8
Беларусь 5 Интернет (1080p) [Not 24/7],Belarus5.by@Internet,BY Sports,no,segment HTTP 504 after 3 tries,20.9,edge59.dc.beltelecom.by,https://edge59.dc.beltelecom.by/ngtrk/smil:belarus5int.smil/playlist.m3u8
Беларусь 5 Интернет (1080p) [Not 24/7],Belarus5.by@Internet,BY Sports,no,segment HTTP 504 after 3 tries,21.1,ngtrk.dc.beltelecom.by,https://ngtrk.dc.beltelecom.by/ngtrk/smil:belarus5int.smil/playlist.m3u8
Бокс ТВ (720p),BoksTV.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Boks_TV/index.m3u8
МАТЧ! Арена (576p),MatchArena.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Match_Arena/index.m3u8
МАТЧ! Арена (720p),MatchArena.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Match_Arena_HD/index.m3u8
МАТЧ! Боец (576p),MatchBoets.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Match_Boec/index.m3u8
МАТЧ! Игра (576p),MatchIgra.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Match_Igra/index.m3u8
МАТЧ! Игра (720p),MatchIgra.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Match_Igra_HD/index.m3u8
Русский Экстрим (576p),RussianExtreme.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Russkiy_Ekstrim/index.m3u8
СТАРТ Триумф,StartTriumf.ru,RU Sports,no,HTTP 403,2.0,bl.webcaster.pro,https://bl.webcaster.pro/media/playlist/free_fe8dc1b768a84b8b0333db826471f17e_hd/33_85479982/1080p/8666c3e935faf6ef47ffd601e8e48868/4821408969.m3u8
УТРК Спорт (480p) [Not 24/7],Sport.kg,KG Sports,no,HTTP 403,3.3,st2.mediabay.tv,https://st2.mediabay.tv/KG_KTRK-Sport/index.m3u8
Футбол (720p),Football.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Futbol_HD/index.m3u8
江苏体育 (576p),JiangsuSportsLeisureChannel.cn,CN Sports,no,unreachable (timed out) after 3 tries,36.0,183.207.249.12,http://183.207.249.12/PLTV/4/224/3221225935/index.m3u8
江苏体育 (576p),JiangsuSportsLeisureChannel.cn,CN Sports,no,unreachable (timed out) after 3 tries,36.0,223.110.245.157,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221225935/index.m3u8
江苏体育 (576p),JiangsuSportsLeisureChannel.cn,CN Sports,no,unreachable (timed out) after 3 tries,36.9,183.207.248.71,http://183.207.248.71/gitv/live1/G_JSTY/G_JSTY
